source_debit_note_number,source_tenant,message,dest_tenant
P0401-25A0000002,th401,"Invalid leading whitespace, reserved character(s), or return character(s) in header value: '\neyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJhcHAiOiJuZWJ1bGEiLCJhdWQiOiJtZXJjdXJ5IiwidWlkIjoiZmI0ZDUzNTEtNDIxNi00OTg2LWJjOTEtNzBiOWM5NThiMTA1IiwiaXNzIjoiUGhhcm1FYXN5LmluIiwibmFtZSI6Ikxha3NoYXkgTmFpbHdhbCIsInN0b3JlIjoiIiwic2NvcGVzIjpbImFzbi1hc3NvY2lhdGUiLCJhc24tcHJpb3JpdGl6ZSIsImFzbi1zdXBlci11c2VyIiwiQkFOS0VSX0xWTF8xIiwiQkFOS0VSX0xWTF8yIiwiY3AtYmlkLW1hbmFnZXIiLCJjcC1idXllcnMiLCJjcC1zdXBlci11c2VyIiwiZGlzcGF0Y2gtYWRtaW4iLCJkaXNwYXRjaC11c2VyIiwiZmluYW5jZS1hZG1pbiIsImtleWNsb2FrX3VzZXIiLCJtZG0tYWRtaW4iLCJwYXJ0bmVyLWNoZWNrZXIiLCJwYXJ0bmVyLW1ha2VyIiwicGFydG5lci1zdXBlcnVzZXIiLCJwYXJ0bmVyX3N1cHBvcnRfYWRtaW4iLCJwcm9jdXJlbWVudC1idXllciIsInByb2N1cmVtZW50LXN1cGVyLWJ1eWVyIiwicHJvY3VyZW1lbnRfZGVtYW5kX3BsYW5uZXIiLCJwcm9jdXJlbWVudF9vcmRlcmluZ19hc3NvY2lhdGUiLCJwcm9jdXJlbWVudF9vcmRlcmluZ19tYW5hZ2VyIiwicHJvY3VyZW1lbnRfcHVyY2hhc2VfcmF0ZV9wbGFubmVyIiwicHJvY3VyZW1lbnRfcmF0ZXNfbWFuYWdlciIsInN0b3JlLWFjY291bnRhbnQiLCJzdG9yZS1waGFybWFjaXN0Iiwid2gtYWRtaW4iLCJ3aC1hdWRpdC11c2VyIiwid2gtYXVkaXRvciIsIndoLWJhcmNvZGVyIiwid2gtYmlsbGluZy11c2VyIiwid2gtZGVidWciLCJ3aC1kdHAtYWRtaW4iLCJ3aC1nYXRlLXBhc3MtdXNlciIsIndoLWludGVncmF0aW9uIiwid2gtaW52ZW50b3J5LWF1ZGl0b3IiLCJ3aC1pbnZlbnRvcnktcmVjdGlmaWVyIiwid2gtaW53YXJkLWFkbWluIiwid2gtaW53YXJkLWppdCIsIndoLWlud2FyZC1wcm9jdXJlbWVudCIsIndoLWxpdmUiLCJ3aC1vdXR3YXJkLWFkbWluIiwid2gtcGlja2VyIiwid2gtcHJvY2Vzcy1vd25lci1wcm9jdXJlbWVudCIsIndoLXByb2N1cmVtZW50LWFkbWluIiwid2gtcHJvZHVjdC1tYW5hZ2VyLXByb2N1cmVtZW50Iiwid2gtcHVyY2hhc2UtZW50cnktdXNlciIsIndoLXB1cmNoYXNlLXJldHVybi11c2VyIiwid2gtcXVhcmFudGluZS11c2VyIiwid2gtcmFja2VyIiwid2gtc2NoZW1lLW1hbmFnZXIiLCJ3aC1zaWduYXRvcnkiLCJ3aC1zaW5nbGUtcGlja2VyIiwid2gtc3VwZXItYWRtaW4iLCJ3aC12YXVsdC1hY2NvdW50YW50Iiwid2gtdmF1bHQtYmFua2VyIiwid2gtdmF1bHQtYmFua2VyLWx2bC0xIiwid2gtdmF1bHQtYmFua2VyLWx2bC0yIiwid2gtdmF1bHQtY29tbXVuaWNhdG9yIiwid2gtdmF1bHQtZGMtd3JpdGVvZmYiLCJ3aC12ZXJpZmllciIsIndwb19wcm9jZXNzX293bmVyIl0sImV4cCI6MTc1NjI5MjMwNywidXNlciI6Imxha3NoYXkubmFpbHdhbDFAcGhhcm1lYXN5LmluIiwidGVuYW50IjoidGg2MjAifQ.x5WaowKClh7fDCeiVRtgAT7JXU8OP-q1rNK2pl_0_FXnUSC029-E_l1pg6AkbbkOC2jGusSfJfu9S5o0X0NBAQ'",th620
